



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
58508 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 11.5784 5.66019 -0.979894 3.65985 -2.84622 2.2522 -2.35407 -0.27281 -0.22053 -0.444336 -0.714844 0.0446777 0.11586 0.0563548 -0.0103052 0.999929 -0.0117701 -0.00136402 -0.00110263 97466 97.5561 -42.5407 -40.0146 NaN NaN NaN 11.5784 5.66019 -0.979894 -0.444336 -0.714844 0.0446777 
58509 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.6031 6.4788 1.04815 2.11369 -4.16358 2.67337 -2.06942 -0.0853699 -0.14035 -0.444092 -0.71875 0.020752 0.116072 0.0648107 0.00986055 0.999946 -0.0103469 -0.000426842 -0.000701738 NaN  96.406 -42.4549 -40.0672 NaN NaN NaN 11.6031 6.4788 1.04815 -0.444092 -0.71875 0.020752 
58510 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.34257 5.97428 1.23261 1.05062 -3.38501 0.767093 -2.04154 -0.0809118 -0.0647863 -0.441895 -0.720703 0.0100098 0.0934403 0.0598344 0.0117535 0.999948 -0.0102075 -0.000404552 -0.000323926 97467 95.2518 -42.0623 -41.6661 NaN NaN NaN 9.34257 5.97428 1.23261 -0.441895 -0.720703 0.0100098 
58511 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 6.77205 5.82353 0.836352 0.011148 -1.77194 -1.01877 -1.92921 -0.170575 -0.0252069 -0.439941 -0.71875 -0.00488281 0.067721 0.0583042 0.00785909 0.999953 -0.00964588 -0.000852862 -0.000126033 NaN  94.2332 -42.0398 -41.7957 NaN NaN NaN 6.77205 5.82353 0.836352 -0.439941 -0.71875 -0.00488281 
58512 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 4.88258 6.6727 -0.759013 -0.407914 0.795762 -1.55797 -1.61402 -0.361278 -0.0729332 -0.444092 -0.71875 -0.0114746 0.0488644 0.0666455 -0.00803995 0.999966 -0.00807 -0.00180637 -0.000364662 97467 93.4125 -41.8057 -42.2319 NaN NaN NaN 4.88258 6.6727 -0.759013 -0.444092 -0.71875 -0.0114746 
58513 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 4.5235 6.84602 -1.23263 -0.317413 1.45409 -1.64975 -1.59125 -0.659081 -0.295872 -0.439697 -0.726807 -0.0266113 0.0453776 0.0682929 -0.0127207 0.999962 -0.00795614 -0.00329536 -0.00147934 NaN  92.8286 -41.6159 -42.7247 NaN NaN NaN 4.5235 6.84602 -1.23263 -0.439697 -0.726807 -0.0266113 
58514 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 6.03795 7.73668 -1.21986 0.164717 1.05986 0.018358 -2.01389 -0.830529 -0.27323 -0.4375 -0.724609 -0.0373535 0.0605371 0.0771578 -0.0127251 0.99994 -0.0100693 -0.00415256 -0.00136612 97467 92.0729 -41.2163 -43.1857 NaN NaN NaN 6.03795 7.73668 -1.21986 -0.4375 -0.724609 -0.0373535 
58515 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.57628 7.99309 3.21554 -0.918897 -3.88336 2.43511 -2.02561 -0.791233 -0.0398923 -0.437256 -0.730713 -0.041748 0.0956527 0.0802346 0.0317223 0.999941 -0.0101278 -0.00395608 -0.000199458 NaN  91.3084 -41.1801 -43.787 NaN NaN NaN 9.57628 7.99309 3.21554 -0.437256 -0.730713 -0.041748 
58516 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.09006 7.21352 2.83843 -0.506576 -3.59989 1.56729 -2.10509 -0.742283 0.0187806 -0.435303 -0.726562 -0.0568848 0.0907895 0.0724395 0.02796 0.999938 -0.0105252 -0.00371134 9.39012e-05 97472 90.3198 -41.0122 -44.5601 NaN NaN NaN 9.09006 7.21352 2.83843 -0.435303 -0.726562 -0.0568848 
58517 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.12678 4.50934 1.94247 0.877411 -3.60324 -1.07208 -2.22715 -0.846738 0.148875 -0.439453 -0.726562 -0.0717773 0.0811523 0.0453689 0.0192643 0.999929 -0.0111355 -0.00423359 0.000744357 NaN  89.4661 -41.0984 -45.2032 NaN NaN NaN 8.12678 4.50934 1.94247 -0.439453 -0.726562 -0.0717773 
58518 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 10.0112 2.83576 2.44358 2.22289 -5.69928 -1.04836 -1.99364 -0.676584 0.348262 -0.445801 -0.720459 -0.0825195 0.0999795 0.0287757 0.0244887 0.999943 -0.00996801 -0.00338285 0.00174128 97471 88.3707 -41.2795 -46.0284 NaN NaN NaN 10.0112 2.83576 2.44358 -0.445801 -0.720459 -0.0825195 
