



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
57733 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -59 6.22554 -3.74264 -5.50301 -0.276419 -3.24092 -1.29989 -1.23129 1.09132 0.949078 -0.930176 0.186523 0.293701 0.0621324 -0.0374706 -0.0551388 0.999955 -0.00615636 0.00545653 0.00474532 NaN  -170.892 -56.8038 145.299 NaN NaN NaN 6.22554 -3.74264 -5.50301 -0.930176 0.186523 0.293701 
57734 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -60 4.00822 -5.66452 -5.82824 0.0977668 -5.76269 -2.81964 -0.784365 0.514262 0.647513 -0.932373 0.192627 0.287109 0.0401161 -0.0567437 -0.0581631 0.999984 -0.0039218 0.0025713 0.00323755 97238 -170.706 -57.0353 144.542 NaN NaN NaN 4.00822 -5.66452 -5.82824 -0.932373 0.192627 0.287109 
57735 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -61 4.78653 -5.49536 -6.5508 0.572682 -5.49991 -1.72285 0.70174 -0.514224 0.155818 -0.926025 0.197021 0.297363 0.0480766 -0.0546862 -0.0655768 0.99999 0.00350869 -0.00257111 0.000779088 NaN  -169.541 -56.3225 146.048 NaN NaN NaN 4.78653 -5.49536 -6.5508 -0.926025 0.197021 0.297363 
57736 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -60 8.72861 -2.67881 -5.02695 -1.24197 -1.20299 0.465666 1.8758 -1.08348 -0.278171 -0.919678 0.198975 0.303711 0.0875207 -0.0264396 -0.0500449 0.99994 0.00937879 -0.00541732 -0.00139083 97242 -168.871 -55.7426 146.536 NaN NaN NaN 8.72861 -2.67881 -5.02695 -0.919678 0.198975 0.303711 
57737 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -60 11.535 0.467025 -4.40816 -1.89005 2.88495 2.05363 1.87858 -1.05188 -0.370381 -0.923828 0.198975 0.307861 0.115589 0.00486631 -0.043429 0.99994 0.00939269 -0.00525927 -0.00185187 NaN  -167.159 -54.8669 147.717 NaN NaN NaN 11.535 0.467025 -4.40816 -0.923828 0.198975 0.307861 
57738 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -59 9.79499 2.21555 -6.76535 1.39071 3.45752 1.70824 0.760634 -0.264024 -0.380733 -0.91748 0.201172 0.309814 0.0980813 0.0222256 -0.0674396 0.99999 0.00380316 -0.00132012 -0.00190366 97238 -167.072 -54.7681 148.144 NaN NaN NaN 9.79499 2.21555 -6.76535 -0.91748 0.201172 0.309814 
57739 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -57 8.24782 1.09804 -9.56435 3.92568 1.48212 2.14981 0.254935 0.0957928 -0.145083 -0.91748 0.197021 0.307861 0.0824404 0.0110425 -0.095669 0.999999 0.00127467 0.000478964 -0.000725417 NaN  -166.465 -54.6159 148.844 NaN NaN NaN 8.24782 1.09804 -9.56435 -0.91748 0.197021 0.307861 
57740 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 9.97174 -0.120368 -5.21622 -0.793177 1.79813 1.26866 0.678423 0.21261 0.0994195 -0.919678 0.203125 0.307617 0.0996623 -0.000976937 -0.0522717 0.999994 0.00339211 0.00106305 0.000497097 97239 -165.957 -54.7206 148.698 NaN NaN NaN 9.97174 -0.120368 -5.21622 -0.919678 0.203125 0.307617 
57741 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 9.08501 -1.33418 -3.1531 -2.39292 0.856953 -0.442579 0.277738 0.390703 -0.17584 -0.924072 0.203125 0.305664 0.0907765 -0.0133776 -0.0317269 0.999997 0.00138869 0.00195351 -0.000879199 NaN  -165.496 -54.7908 148.874 NaN NaN NaN 9.08501 -1.33418 -3.1531 -0.924072 0.203125 0.305664 
57742 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 6.3029 -2.56055 -7.28816 1.93989 -1.9331 -0.226227 0.431913 -0.0621611 -0.477482 -0.919678 0.198975 0.303711 0.0629905 -0.0255985 -0.0729174 0.999995 0.00215956 -0.000310805 -0.00238741 97238 -165.637 -54.8244 149.349 NaN NaN NaN 6.3029 -2.56055 -7.28816 -0.919678 0.198975 0.303711 
